.headers on

--Name: Shae Morlis
--File: Lab3-shae.sql
-- Date: January 26, 2021

--1. What is the order number and the date of each order sold by each employee?
select e.employeeid, e.titleofcourtesy, e.firstname, e.lastname, o.orderid, o.orderdate 
from employees e inner join orders o on e.employeeid = o.employeeid;
EmployeeID|TitleOfCourtesy|FirstName|LastName|OrderID|OrderDate
5|Mr.|Steven|Buchanan|10269|1996-07-31
5|Mr.|Steven|Buchanan|10297|1996-09-04
5|Mr.|Steven|Buchanan|10320|1996-10-03
5|Mr.|Steven|Buchanan|10333|1996-10-18
5|Mr.|Steven|Buchanan|10358|1996-11-20
5|Mr.|Steven|Buchanan|10359|1996-11-21
5|Mr.|Steven|Buchanan|10372|1996-12-04
5|Mr.|Steven|Buchanan|10378|1996-12-10
5|Mr.|Steven|Buchanan|10397|1996-12-27
5|Mr.|Steven|Buchanan|10463|1997-03-04
5|Mr.|Steven|Buchanan|10474|1997-03-13
5|Mr.|Steven|Buchanan|10477|1997-03-17
5|Mr.|Steven|Buchanan|10529|1997-05-07
5|Mr.|Steven|Buchanan|10549|1997-05-27
5|Mr.|Steven|Buchanan|10569|1997-06-16
5|Mr.|Steven|Buchanan|10575|1997-06-20
5|Mr.|Steven|Buchanan|10607|1997-07-22
5|Mr.|Steven|Buchanan|10648|1997-08-28
5|Mr.|Steven|Buchanan|10649|1997-08-28
5|Mr.|Steven|Buchanan|10650|1997-08-29
5|Mr.|Steven|Buchanan|10654|1997-09-02
5|Mr.|Steven|Buchanan|10675|1997-09-19
5|Mr.|Steven|Buchanan|10711|1997-10-21
5|Mr.|Steven|Buchanan|10714|1997-10-22
5|Mr.|Steven|Buchanan|10721|1997-10-29
5|Mr.|Steven|Buchanan|10730|1997-11-05
5|Mr.|Steven|Buchanan|10761|1997-12-02
5|Mr.|Steven|Buchanan|10812|1998-01-02
5|Mr.|Steven|Buchanan|10823|1998-01-09
5|Mr.|Steven|Buchanan|10841|1998-01-20
5|Mr.|Steven|Buchanan|10851|1998-01-26
5|Mr.|Steven|Buchanan|10866|1998-02-03
5|Mr.|Steven|Buchanan|10869|1998-02-04
5|Mr.|Steven|Buchanan|10870|1998-02-04
5|Mr.|Steven|Buchanan|10872|1998-02-05
5|Mr.|Steven|Buchanan|10874|1998-02-06
5|Mr.|Steven|Buchanan|10899|1998-02-20
5|Mr.|Steven|Buchanan|10922|1998-03-03
5|Mr.|Steven|Buchanan|10954|1998-03-17
5|Mr.|Steven|Buchanan|11043|1998-04-22
6|Mr.|Michael|Suyama|10249|1996-07-05
6|Mr.|Michael|Suyama|10264|1996-07-24
6|Mr.|Michael|Suyama|10271|1996-08-01
6|Mr.|Michael|Suyama|10272|1996-08-02
6|Mr.|Michael|Suyama|10274|1996-08-06
6|Mr.|Michael|Suyama|10291|1996-08-27
6|Mr.|Michael|Suyama|10296|1996-09-03
6|Mr.|Michael|Suyama|10298|1996-09-05
6|Mr.|Michael|Suyama|10317|1996-09-30
6|Mr.|Michael|Suyama|10350|1996-11-11
6|Mr.|Michael|Suyama|10355|1996-11-15
6|Mr.|Michael|Suyama|10356|1996-11-18
6|Mr.|Michael|Suyama|10370|1996-12-03
6|Mr.|Michael|Suyama|10390|1996-12-23
6|Mr.|Michael|Suyama|10395|1996-12-26
6|Mr.|Michael|Suyama|10423|1997-01-23
6|Mr.|Michael|Suyama|10425|1997-01-24
6|Mr.|Michael|Suyama|10439|1997-02-07
6|Mr.|Michael|Suyama|10446|1997-02-14
6|Mr.|Michael|Suyama|10480|1997-03-20
6|Mr.|Michael|Suyama|10489|1997-03-28
6|Mr.|Michael|Suyama|10500|1997-04-09
6|Mr.|Michael|Suyama|10503|1997-04-11
6|Mr.|Michael|Suyama|10510|1997-04-18
6|Mr.|Michael|Suyama|10519|1997-04-28
6|Mr.|Michael|Suyama|10528|1997-05-06
6|Mr.|Michael|Suyama|10539|1997-05-16
6|Mr.|Michael|Suyama|10555|1997-06-02
6|Mr.|Michael|Suyama|10559|1997-06-05
6|Mr.|Michael|Suyama|10599|1997-07-15
6|Mr.|Michael|Suyama|10611|1997-07-25
6|Mr.|Michael|Suyama|10637|1997-08-19
6|Mr.|Michael|Suyama|10643|1997-08-25
6|Mr.|Michael|Suyama|10656|1997-09-04
6|Mr.|Michael|Suyama|10701|1997-10-13
6|Mr.|Michael|Suyama|10703|1997-10-14
6|Mr.|Michael|Suyama|10704|1997-10-14
6|Mr.|Michael|Suyama|10708|1997-10-17
6|Mr.|Michael|Suyama|10735|1997-11-10
6|Mr.|Michael|Suyama|10744|1997-11-17
6|Mr.|Michael|Suyama|10747|1997-11-19
6|Mr.|Michael|Suyama|10754|1997-11-25
6|Mr.|Michael|Suyama|10757|1997-11-27
6|Mr.|Michael|Suyama|10764|1997-12-03
6|Mr.|Michael|Suyama|10790|1997-12-22
6|Mr.|Michael|Suyama|10791|1997-12-23
6|Mr.|Michael|Suyama|10794|1997-12-24
6|Mr.|Michael|Suyama|10804|1997-12-30
6|Mr.|Michael|Suyama|10822|1998-01-08
6|Mr.|Michael|Suyama|10826|1998-01-12
6|Mr.|Michael|Suyama|10833|1998-01-15
6|Mr.|Michael|Suyama|10867|1998-02-03
6|Mr.|Michael|Suyama|10885|1998-02-12
6|Mr.|Michael|Suyama|10907|1998-02-25
6|Mr.|Michael|Suyama|10914|1998-02-27
6|Mr.|Michael|Suyama|10929|1998-03-05
6|Mr.|Michael|Suyama|10933|1998-03-06
6|Mr.|Michael|Suyama|10944|1998-03-12
6|Mr.|Michael|Suyama|10956|1998-03-17
6|Mr.|Michael|Suyama|10959|1998-03-18
6|Mr.|Michael|Suyama|10965|1998-03-20
6|Mr.|Michael|Suyama|10973|1998-03-24
6|Mr.|Michael|Suyama|10999|1998-04-03
6|Mr.|Michael|Suyama|11019|1998-04-13
6|Mr.|Michael|Suyama|11025|1998-04-15
6|Mr.|Michael|Suyama|11031|1998-04-17
6|Mr.|Michael|Suyama|11045|1998-04-23
7|Mr.|Robert|King|10289|1996-08-26
7|Mr.|Robert|King|10303|1996-09-11
7|Mr.|Robert|King|10308|1996-09-18
7|Mr.|Robert|King|10319|1996-10-02
7|Mr.|Robert|King|10322|1996-10-04
7|Mr.|Robert|King|10335|1996-10-22
7|Mr.|Robert|King|10336|1996-10-23
7|Mr.|Robert|King|10341|1996-10-29
7|Mr.|Robert|King|10349|1996-11-08
7|Mr.|Robert|King|10353|1996-11-13
7|Mr.|Robert|King|10367|1996-11-28
7|Mr.|Robert|King|10406|1997-01-07
7|Mr.|Robert|King|10424|1997-01-23
7|Mr.|Robert|King|10428|1997-01-28
7|Mr.|Robert|King|10458|1997-02-26
7|Mr.|Robert|King|10483|1997-03-24
7|Mr.|Robert|King|10490|1997-03-31
7|Mr.|Robert|King|10496|1997-04-04
7|Mr.|Robert|King|10497|1997-04-04
7|Mr.|Robert|King|10507|1997-04-15
7|Mr.|Robert|King|10512|1997-04-21
7|Mr.|Robert|King|10513|1997-04-22
7|Mr.|Robert|King|10520|1997-04-29
7|Mr.|Robert|King|10523|1997-05-01
7|Mr.|Robert|King|10527|1997-05-05
7|Mr.|Robert|King|10531|1997-05-08
7|Mr.|Robert|King|10532|1997-05-09
7|Mr.|Robert|King|10550|1997-05-28
7|Mr.|Robert|King|10573|1997-06-19
7|Mr.|Robert|King|10585|1997-07-01
7|Mr.|Robert|King|10593|1997-07-09
7|Mr.|Robert|King|10597|1997-07-11
7|Mr.|Robert|King|10601|1997-07-16
7|Mr.|Robert|King|10609|1997-07-24
7|Mr.|Robert|King|10633|1997-08-15
7|Mr.|Robert|King|10639|1997-08-20
7|Mr.|Robert|King|10642|1997-08-22
7|Mr.|Robert|King|10659|1997-09-05
7|Mr.|Robert|King|10661|1997-09-09
7|Mr.|Robert|King|10666|1997-09-12
7|Mr.|Robert|King|10667|1997-09-12
7|Mr.|Robert|King|10678|1997-09-23
7|Mr.|Robert|King|10695|1997-10-07
7|Mr.|Robert|King|10731|1997-11-06
7|Mr.|Robert|King|10775|1997-12-12
7|Mr.|Robert|King|10777|1997-12-15
7|Mr.|Robert|King|10797|1997-12-25
7|Mr.|Robert|King|10809|1998-01-01
7|Mr.|Robert|King|10818|1998-01-07
7|Mr.|Robert|King|10836|1998-01-16
7|Mr.|Robert|King|10848|1998-01-23
7|Mr.|Robert|King|10868|1998-02-04
7|Mr.|Robert|King|10876|1998-02-09
7|Mr.|Robert|King|10880|1998-02-10
7|Mr.|Robert|King|10890|1998-02-16
7|Mr.|Robert|King|10891|1998-02-17
7|Mr.|Robert|King|10896|1998-02-19
7|Mr.|Robert|King|10923|1998-03-03
7|Mr.|Robert|King|10937|1998-03-10
7|Mr.|Robert|King|10941|1998-03-11
7|Mr.|Robert|King|10958|1998-03-18
7|Mr.|Robert|King|10993|1998-04-01
7|Mr.|Robert|King|11008|1998-04-08
7|Mr.|Robert|King|11030|1998-04-17
7|Mr.|Robert|King|11033|1998-04-17
7|Mr.|Robert|King|11037|1998-04-21
7|Mr.|Robert|King|11047|1998-04-24
7|Mr.|Robert|King|11048|1998-04-24
7|Mr.|Robert|King|11051|1998-04-27
7|Mr.|Robert|King|11055|1998-04-28
7|Mr.|Robert|King|11066|1998-05-01
7|Mr.|Robert|King|11074|1998-05-06
8|Ms.|Laura|Callahan|10262|1996-07-22
8|Ms.|Laura|Callahan|10268|1996-07-30
8|Ms.|Laura|Callahan|10276|1996-08-08
8|Ms.|Laura|Callahan|10278|1996-08-12
8|Ms.|Laura|Callahan|10279|1996-08-13
8|Ms.|Laura|Callahan|10286|1996-08-21
8|Ms.|Laura|Callahan|10287|1996-08-22
8|Ms.|Laura|Callahan|10290|1996-08-27
8|Ms.|Laura|Callahan|10301|1996-09-09
8|Ms.|Laura|Callahan|10305|1996-09-13
8|Ms.|Laura|Callahan|10310|1996-09-20
8|Ms.|Laura|Callahan|10318|1996-10-01
8|Ms.|Laura|Callahan|10334|1996-10-21
8|Ms.|Laura|Callahan|10354|1996-11-14
8|Ms.|Laura|Callahan|10366|1996-11-28
8|Ms.|Laura|Callahan|10369|1996-12-02
8|Ms.|Laura|Callahan|10380|1996-12-12
8|Ms.|Laura|Callahan|10383|1996-12-16
8|Ms.|Laura|Callahan|10399|1996-12-31
8|Ms.|Laura|Callahan|10402|1997-01-02
8|Ms.|Laura|Callahan|10408|1997-01-08
8|Ms.|Laura|Callahan|10412|1997-01-13
8|Ms.|Laura|Callahan|10416|1997-01-16
8|Ms.|Laura|Callahan|10421|1997-01-21
8|Ms.|Laura|Callahan|10435|1997-02-04
8|Ms.|Laura|Callahan|10437|1997-02-05
8|Ms.|Laura|Callahan|10443|1997-02-12
8|Ms.|Laura|Callahan|10450|1997-02-19
8|Ms.|Laura|Callahan|10452|1997-02-20
8|Ms.|Laura|Callahan|10455|1997-02-24
8|Ms.|Laura|Callahan|10456|1997-02-25
8|Ms.|Laura|Callahan|10460|1997-02-28
8|Ms.|Laura|Callahan|10467|1997-03-06
8|Ms.|Laura|Callahan|10472|1997-03-12
8|Ms.|Laura|Callahan|10476|1997-03-17
8|Ms.|Laura|Callahan|10481|1997-03-20
8|Ms.|Laura|Callahan|10488|1997-03-27
8|Ms.|Laura|Callahan|10491|1997-03-31
8|Ms.|Laura|Callahan|10498|1997-04-07
8|Ms.|Laura|Callahan|10521|1997-04-29
8|Ms.|Laura|Callahan|10533|1997-05-12
8|Ms.|Laura|Callahan|10534|1997-05-12
8|Ms.|Laura|Callahan|10543|1997-05-21
8|Ms.|Laura|Callahan|10545|1997-05-22
8|Ms.|Laura|Callahan|10560|1997-06-06
8|Ms.|Laura|Callahan|10565|1997-06-11
8|Ms.|Laura|Callahan|10571|1997-06-17
8|Ms.|Laura|Callahan|10589|1997-07-04
8|Ms.|Laura|Callahan|10596|1997-07-11
8|Ms.|Laura|Callahan|10602|1997-07-17
8|Ms.|Laura|Callahan|10603|1997-07-18
8|Ms.|Laura|Callahan|10610|1997-07-25
8|Ms.|Laura|Callahan|10614|1997-07-29
8|Ms.|Laura|Callahan|10623|1997-08-07
8|Ms.|Laura|Callahan|10627|1997-08-11
8|Ms.|Laura|Callahan|10631|1997-08-14
8|Ms.|Laura|Callahan|10632|1997-08-14
8|Ms.|Laura|Callahan|10635|1997-08-18
8|Ms.|Laura|Callahan|10651|1997-09-01
8|Ms.|Laura|Callahan|10660|1997-09-08
8|Ms.|Laura|Callahan|10679|1997-09-23
8|Ms.|Laura|Callahan|10694|1997-10-06
8|Ms.|Laura|Callahan|10696|1997-10-08
8|Ms.|Laura|Callahan|10706|1997-10-16
8|Ms.|Laura|Callahan|10719|1997-10-27
8|Ms.|Laura|Callahan|10720|1997-10-28
8|Ms.|Laura|Callahan|10722|1997-10-29
8|Ms.|Laura|Callahan|10724|1997-10-30
8|Ms.|Laura|Callahan|10729|1997-11-04
8|Ms.|Laura|Callahan|10756|1997-11-27
8|Ms.|Laura|Callahan|10770|1997-12-09
8|Ms.|Laura|Callahan|10786|1997-12-19
8|Ms.|Laura|Callahan|10795|1997-12-24
8|Ms.|Laura|Callahan|10811|1998-01-02
8|Ms.|Laura|Callahan|10824|1998-01-09
8|Ms.|Laura|Callahan|10844|1998-01-21
8|Ms.|Laura|Callahan|10845|1998-01-21
8|Ms.|Laura|Callahan|10852|1998-01-26
8|Ms.|Laura|Callahan|10857|1998-01-28
8|Ms.|Laura|Callahan|10862|1998-01-30
8|Ms.|Laura|Callahan|10883|1998-02-12
8|Ms.|Laura|Callahan|10887|1998-02-13
8|Ms.|Laura|Callahan|10932|1998-03-06
8|Ms.|Laura|Callahan|10940|1998-03-11
8|Ms.|Laura|Callahan|10955|1998-03-17
8|Ms.|Laura|Callahan|10957|1998-03-18
8|Ms.|Laura|Callahan|10961|1998-03-19
8|Ms.|Laura|Callahan|10962|1998-03-19
8|Ms.|Laura|Callahan|10977|1998-03-26
8|Ms.|Laura|Callahan|10979|1998-03-26
8|Ms.|Laura|Callahan|10986|1998-03-30
8|Ms.|Laura|Callahan|10987|1998-03-31
8|Ms.|Laura|Callahan|10997|1998-04-03
8|Ms.|Laura|Callahan|10998|1998-04-03
8|Ms.|Laura|Callahan|11007|1998-04-08
8|Ms.|Laura|Callahan|11034|1998-04-20
8|Ms.|Laura|Callahan|11036|1998-04-20
8|Ms.|Laura|Callahan|11046|1998-04-23
8|Ms.|Laura|Callahan|11050|1998-04-27
8|Ms.|Laura|Callahan|11054|1998-04-28
8|Ms.|Laura|Callahan|11056|1998-04-28
8|Ms.|Laura|Callahan|11065|1998-05-01
8|Ms.|Laura|Callahan|11068|1998-05-04
8|Ms.|Laura|Callahan|11075|1998-05-06
9|Ms.|Anne|Dodsworth|10255|1996-07-12
9|Ms.|Anne|Dodsworth|10263|1996-07-23
9|Ms.|Anne|Dodsworth|10324|1996-10-08
9|Ms.|Anne|Dodsworth|10331|1996-10-16
9|Ms.|Anne|Dodsworth|10386|1996-12-18
9|Ms.|Anne|Dodsworth|10411|1997-01-10
9|Ms.|Anne|Dodsworth|10475|1997-03-14
9|Ms.|Anne|Dodsworth|10501|1997-04-09
9|Ms.|Anne|Dodsworth|10506|1997-04-15
9|Ms.|Anne|Dodsworth|10538|1997-05-15
9|Ms.|Anne|Dodsworth|10557|1997-06-03
9|Ms.|Anne|Dodsworth|10566|1997-06-12
9|Ms.|Anne|Dodsworth|10577|1997-06-23
9|Ms.|Anne|Dodsworth|10586|1997-07-02
9|Ms.|Anne|Dodsworth|10646|1997-08-27
9|Ms.|Anne|Dodsworth|10672|1997-09-17
9|Ms.|Anne|Dodsworth|10687|1997-09-30
9|Ms.|Anne|Dodsworth|10705|1997-10-15
9|Ms.|Anne|Dodsworth|10736|1997-11-11
9|Ms.|Anne|Dodsworth|10745|1997-11-18
9|Ms.|Anne|Dodsworth|10750|1997-11-21
9|Ms.|Anne|Dodsworth|10771|1997-12-10
9|Ms.|Anne|Dodsworth|10782|1997-12-17
9|Ms.|Anne|Dodsworth|10799|1997-12-26
9|Ms.|Anne|Dodsworth|10828|1998-01-13
9|Ms.|Anne|Dodsworth|10829|1998-01-13
9|Ms.|Anne|Dodsworth|10837|1998-01-16
9|Ms.|Anne|Dodsworth|10849|1998-01-23
9|Ms.|Anne|Dodsworth|10853|1998-01-27
9|Ms.|Anne|Dodsworth|10871|1998-02-05
9|Ms.|Anne|Dodsworth|10889|1998-02-16
9|Ms.|Anne|Dodsworth|10893|1998-02-18
9|Ms.|Anne|Dodsworth|10905|1998-02-24
9|Ms.|Anne|Dodsworth|10942|1998-03-11
9|Ms.|Anne|Dodsworth|10951|1998-03-16
9|Ms.|Anne|Dodsworth|10953|1998-03-16
9|Ms.|Anne|Dodsworth|10963|1998-03-19
9|Ms.|Anne|Dodsworth|10970|1998-03-24
9|Ms.|Anne|Dodsworth|10978|1998-03-26
9|Ms.|Anne|Dodsworth|11016|1998-04-10
9|Ms.|Anne|Dodsworth|11017|1998-04-13
9|Ms.|Anne|Dodsworth|11022|1998-04-14
9|Ms.|Anne|Dodsworth|11058|1998-04-29

--2. List each territory by region.
select t.territoryid, t.territorydescription, r.regionid, r.regiondescription 
from territories t inner join region r on t.regionid = r.regionid order by r.regiondescription, t.territorydescription;
TerritoryID|TerritoryDescription|RegionID|RegionDescription
01730|Bedford|1|Eastern                                           
02116|Boston|1|Eastern                                           
02184|Braintree|1|Eastern                                           
02139|Cambridge|1|Eastern                                           
27511|Cary|1|Eastern                                           
08837|Edison|1|Eastern                                           
14450|Fairport|1|Eastern                                           
01833|Georgetow|1|Eastern                                           
27403|Greensboro|1|Eastern                                           
40222|Louisville|1|Eastern                                           
11747|Mellvile|1|Eastern                                           
07960|Morristown|1|Eastern                                           
10019|NewYork|1|Eastern                                           
10038|NewYork|1|Eastern                                           
19713|Neward|1|Eastern                                           
02903|Providence|1|Eastern                                           
20852|Rockville|1|Eastern                                           
01581|Westboro|1|Eastern                                           
06897|Wilton|1|Eastern                                           
44122|Beachwood|3|Northern                                          
48304|BloomfieldHills|3|Northern                                          
45839|Findlay|3|Northern                                          
03049|Hollis|3|Northern                                          
55439|Minneapolis|3|Northern                                          
19428|Philadelphia|3|Northern                                          
03801|Portsmouth|3|Northern                                          
53404|Racine|3|Northern                                          
55113|Roseville|3|Northern                                          
48075|Southfield|3|Northern                                          
48084|Troy|3|Northern                                          
30346|Atlanta|4|Southern
78759|Austin|4|Southern
72716|Bentonville|4|Southern
29202|Columbia|4|Southern
75234|Dallas|4|Southern
32859|Orlando|4|Southern
31406|Savannah|4|Southern
33607|Tampa|4|Southern
98004|Bellevue|2|Western                                           
95008|Campbell|2|Western                                           
60601|Chicago|2|Western                                           
80909|ColoradoSprings|2|Western                                           
80202|Denver|2|Western                                           
60179|HoffmanEstates|2|Western                                           
94025|MenloPark|2|Western                                           
85014|Phoenix|2|Western                                           
98052|Redmond|2|Western                                           
94105|SanFrancisco|2|Western                                           
95054|SantaClara|2|Western                                           
95060|SantaCruz|2|Western                                           
90405|SantaMonica|2|Western                                           
85251|Scottsdale|2|Western                                           
98104|Seattle|2|Western                                           

--3. What is the supplier name for each product alphabetically by supplier?
select s.supplierid, s.companyname, s.contactname, p.productid, p.productid, p.productname 
from suppliers s join products p on s.supplierid = p.supplierid order by s.companyname;
SupplierID|CompanyName|ContactName|ProductID|ProductID|ProductName
18|Aux joyeux ecclésiastiques|Guylène Nodier|38|38|Côte de Blaye
18|Aux joyeux ecclésiastiques|Guylène Nodier|39|39|Chartreuse verte
16|Bigfoot Breweries|Cheryl Saylor|34|34|Sasquatch Ale
16|Bigfoot Breweries|Cheryl Saylor|35|35|Steeleye Stout
16|Bigfoot Breweries|Cheryl Saylor|67|67|Laughing Lumberjack Lager
5|Cooperativa de Quesos 'Las Cabras'|Antonio del Valle Saavedra|11|11|Queso Cabrales
5|Cooperativa de Quesos 'Las Cabras'|Antonio del Valle Saavedra|12|12|Queso Manchego La Pastora
27|Escargots Nouveaux|Marie Delamare|58|58|Escargots de Bourgogne
1|Exotic Liquids|Charlotte Cooper|1|1|Chai
1|Exotic Liquids|Charlotte Cooper|2|2|Chang
1|Exotic Liquids|Charlotte Cooper|3|3|Aniseed Syrup
14|Formaggi Fortini s.r.l.|Elio Rossi|31|31|Gorgonzola Telino
14|Formaggi Fortini s.r.l.|Elio Rossi|32|32|Mascarpone Fabioli
14|Formaggi Fortini s.r.l.|Elio Rossi|72|72|Mozzarella di Giovanni
29|Forêts d'érables|Chantal Goulet|61|61|Sirop d'érable
29|Forêts d'érables|Chantal Goulet|62|62|Tarte au sucre
24|G'day, Mate|Wendy Mackenzie|51|51|Manjimup Dried Apples
24|G'day, Mate|Wendy Mackenzie|52|52|Filo Mix
24|G'day, Mate|Wendy Mackenzie|53|53|Perth Pasties
28|Gai pâturage|Eliane Noz|59|59|Raclette Courdavault
28|Gai pâturage|Eliane Noz|60|60|Camembert Pierrot
3|Grandma Kelly's Homestead|Regina Murphy|6|6|Grandma's Boysenberry Spread
3|Grandma Kelly's Homestead|Regina Murphy|7|7|Uncle Bob's Organic Dried Pears
3|Grandma Kelly's Homestead|Regina Murphy|8|8|Northwoods Cranberry Sauce
11|Heli Süßwaren GmbH & Co. KG|Petra Winkler|25|25|NuNuCa Nuß-Nougat-Creme
11|Heli Süßwaren GmbH & Co. KG|Petra Winkler|26|26|Gumbär Gummibärchen
11|Heli Süßwaren GmbH & Co. KG|Petra Winkler|27|27|Schoggi Schokolade
23|Karkki Oy|Anne Heikkonen|49|49|Maxilaku
23|Karkki Oy|Anne Heikkonen|50|50|Valkoinen suklaa
23|Karkki Oy|Anne Heikkonen|76|76|Lakkalikööri
20|Leka Trading|Chandra Leka|42|42|Singaporean Hokkien Fried Mee
20|Leka Trading|Chandra Leka|43|43|Ipoh Coffee
20|Leka Trading|Chandra Leka|44|44|Gula Malacca
21|Lyngbysild|Niels Petersen|45|45|Rogede sild
21|Lyngbysild|Niels Petersen|46|46|Spegesild
25|Ma Maison|Jean-Guy Lauzon|54|54|Tourtière
25|Ma Maison|Jean-Guy Lauzon|55|55|Pâté chinois
6|Mayumi's|Mayumi Ohno|13|13|Konbu
6|Mayumi's|Mayumi Ohno|14|14|Tofu
6|Mayumi's|Mayumi Ohno|15|15|Genen Shouyu
19|New England Seafood Cannery|Robb Merchant|40|40|Boston Crab Meat
19|New England Seafood Cannery|Robb Merchant|41|41|Jack's New England Clam Chowder
2|New Orleans Cajun Delights|Shelley Burke|4|4|Chef Anton's Cajun Seasoning
2|New Orleans Cajun Delights|Shelley Burke|5|5|Chef Anton's Gumbo Mix
2|New Orleans Cajun Delights|Shelley Burke|65|65|Louisiana Fiery Hot Pepper Sauce
2|New Orleans Cajun Delights|Shelley Burke|66|66|Louisiana Hot Spiced Okra
13|Nord-Ost-Fisch Handelsgesellschaft mbH|Sven Petersen|30|30|Nord-Ost Matjeshering
15|Norske Meierier|Beate Vileid|33|33|Geitost
15|Norske Meierier|Beate Vileid|69|69|Gudbrandsdalsost
15|Norske Meierier|Beate Vileid|71|71|Flotemysost
9|PB Knäckebröd AB|Lars Peterson|22|22|Gustaf's Knäckebröd
9|PB Knäckebröd AB|Lars Peterson|23|23|Tunnbröd
26|Pasta Buttini s.r.l.|Giovanni Giudici|56|56|Gnocchi di nonna Alice
26|Pasta Buttini s.r.l.|Giovanni Giudici|57|57|Ravioli Angelo
7|Pavlova, Ltd.|Ian Devling|16|16|Pavlova
7|Pavlova, Ltd.|Ian Devling|17|17|Alice Mutton
7|Pavlova, Ltd.|Ian Devling|18|18|Carnarvon Tigers
7|Pavlova, Ltd.|Ian Devling|63|63|Vegie-spread
7|Pavlova, Ltd.|Ian Devling|70|70|Outback Lager
12|Plutzer Lebensmittelgroßmärkte AG|Martin Bein|28|28|Rössle Sauerkraut
12|Plutzer Lebensmittelgroßmärkte AG|Martin Bein|29|29|Thüringer Rostbratwurst
12|Plutzer Lebensmittelgroßmärkte AG|Martin Bein|64|64|Wimmers gute Semmelknödel
12|Plutzer Lebensmittelgroßmärkte AG|Martin Bein|75|75|Rhönbräu Klosterbier
12|Plutzer Lebensmittelgroßmärkte AG|Martin Bein|77|77|Original Frankfurter grüne Soße
10|Refrescos Americanas LTDA|Carlos Diaz|24|24|Guaraná Fantástica
8|Specialty Biscuits, Ltd.|Peter Wilson|19|19|Teatime Chocolate Biscuits
8|Specialty Biscuits, Ltd.|Peter Wilson|20|20|Sir Rodney's Marmalade
8|Specialty Biscuits, Ltd.|Peter Wilson|21|21|Sir Rodney's Scones
8|Specialty Biscuits, Ltd.|Peter Wilson|68|68|Scottish Longbreads
17|Svensk Sjöföda AB|Michael Björn|36|36|Inlagd Sill
17|Svensk Sjöföda AB|Michael Björn|37|37|Gravad lax
17|Svensk Sjöföda AB|Michael Björn|73|73|Röd Kaviar
4|Tokyo Traders|Yoshi Nagase|9|9|Mishi Kobe Niku
4|Tokyo Traders|Yoshi Nagase|10|10|Ikura
4|Tokyo Traders|Yoshi Nagase|74|74|Longlife Tofu
22|Zaanse Snoepfabriek|Dirk Luchte|47|47|Zaanse koeken
22|Zaanse Snoepfabriek|Dirk Luchte|48|48|Chocolade

--4. For every order on May 5, 1998, how many of each item was ordered, and what was the price of the
--item?
select o.orderid, o.orderdate, od.orderid, od.productid, p.productid, p.productname, od.unitprice, od.quantity 
from orders o join order_details od on o.orderid = od.orderid join products p on od.productid = p.productid where o.orderdate = '1998-05-05';
OrderID|OrderDate|OrderID|ProductID|ProductID|ProductName|UnitPrice|Quantity
11070|1998-05-05|11070|1|1|Chai|18.0|40
11070|1998-05-05|11070|2|2|Chang|19.0|20
11070|1998-05-05|11070|16|16|Pavlova|17.45|30
11070|1998-05-05|11070|31|31|Gorgonzola Telino|12.5|20
11071|1998-05-05|11071|7|7|Uncle Bob's Organic Dried Pears|30.0|15
11071|1998-05-05|11071|13|13|Konbu|6.0|10
11072|1998-05-05|11072|2|2|Chang|19.0|8
11072|1998-05-05|11072|41|41|Jack's New England Clam Chowder|9.65|40
11072|1998-05-05|11072|50|50|Valkoinen suklaa|16.25|22
11072|1998-05-05|11072|64|64|Wimmers gute Semmelknödel|33.25|130
11073|1998-05-05|11073|11|11|Queso Cabrales|21.0|10
11073|1998-05-05|11073|24|24|Guaraná Fantástica|4.5|20

--5. For every order on May 5, 1998, how many of each item was ordered giving the name of the item, and
--what was the price of the item?

--6. For every order in May, 1998, what was the customer's name and the shipper's name?
select o.orderid, o.orderdate, o.customerid, c.customerid, c.customerid, c.companyname, o.shipperid, s.shipperid, 
s.companyname from orders o join customers c on o.customerid = c.customerid join shippers s on o.shipperid = s.shipperid where o.orderdate 
like '1998-05-%';
OrderID|OrderDate|CustomerID|CustomerID|CustomerID|CompanyName|ShipperID|ShipperID|CompanyName
11064|1998-05-01|SAVEA|SAVEA|SAVEA|Save-a-lot Markets|1|1|Speedy Express
11065|1998-05-01|LILAS|LILAS|LILAS|LILA-Supermercado|1|1|Speedy Express
11066|1998-05-01|WHITC|WHITC|WHITC|White Clover Markets|2|2|United Package
11067|1998-05-04|DRACD|DRACD|DRACD|Drachenblut Delikatessen|2|2|United Package
11068|1998-05-04|QUEEN|QUEEN|QUEEN|Queen Cozinha|2|2|United Package
11069|1998-05-04|TORTU|TORTU|TORTU|Tortuga Restaurante|2|2|United Package
11070|1998-05-05|LEHMS|LEHMS|LEHMS|Lehmanns Marktstand|1|1|Speedy Express
11071|1998-05-05|LILAS|LILAS|LILAS|LILA-Supermercado|1|1|Speedy Express
11072|1998-05-05|ERNSH|ERNSH|ERNSH|Ernst Handel|2|2|United Package
11073|1998-05-05|PERIC|PERIC|PERIC|Pericles Comidas clásicas|2|2|United Package
11074|1998-05-06|SIMOB|SIMOB|SIMOB|Simons bistro|2|2|United Package
11075|1998-05-06|RICSU|RICSU|RICSU|Richter Supermarkt|2|2|United Package
